Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future
1900-01-01 15:11:37.330,21.861402,-0.871019,22.264457,-1.365109,0.070219,0.087747,0.153365,0.787955,1,1.0
1900-01-01 15:11:38.330,21.863371,-0.871938,22.260256,-1.384797,0.07024,0.087353,0.152318,1.03784,1,1.0
1900-01-01 15:11:39.330,21.862583,-0.865769,22.259731,-1.39149,0.071148,0.088051,0.152538,1.099133,1,1.0
1900-01-01 15:11:40.330,21.860746,-0.864063,22.261569,-1.391884,0.07109,0.087742,0.153062,0.844533,1,1.0
1900-01-01 15:11:41.330,21.85707,-0.862094,22.258024,-1.39149,0.070844,0.088015,0.153053,1.099133,1,1.0
1900-01-01 15:11:42.330,21.859827,-0.857106,22.258812,-1.395428,0.070697,0.087222,0.152355,0.990692,1,1.0
1900-01-01 15:11:43.330,21.85812,-0.851593,22.261175,-1.394115,0.070224,0.087049,0.152254,0.886966,1,1.0
1900-01-01 15:11:44.330,21.857989,-0.851987,22.261963,-1.401597,0.070917,0.089049,0.153521,0.773811,1,1.0
1900-01-01 15:11:45.330,21.86219,-0.846081,22.261175,-1.393984,0.070964,0.088828,0.153053,1.03784,1,1.0
1900-01-01 15:11:46.330,21.866127,-0.836368,22.264194,-1.39044,0.071033,0.088393,0.153181,1.02841,1,1.0
1900-01-01 15:11:47.330,21.872297,-0.837287,22.265113,-1.402909,0.07118,0.088445,0.153604,0.990692,1,1.0
1900-01-01 15:11:48.330,21.871115,-0.833349,22.263013,-1.402515,0.071159,0.088309,0.153613,1.089703,1,1.0
1900-01-01 15:11:49.330,21.869671,-0.835449,22.264719,-1.397134,0.070592,0.087736,0.15263,0.877537,1,1.0
1900-01-01 15:11:50.330,21.871509,-0.82298,22.265769,-1.40094,0.071279,0.089059,0.153733,1.080273,1,1.0
1900-01-01 15:11:51.330,21.871115,-0.819436,22.263013,-1.397134,0.071537,0.089164,0.154376,0.905825,1,1.0
1900-01-01 15:11:52.330,21.870984,-0.81668,22.26997,-1.39044,0.071048,0.089269,0.153834,0.651226,1,1.0
1900-01-01 15:11:53.330,21.87886,-0.81038,22.268132,-1.402515,0.070655,0.08855,0.153962,1.264151,1,1.0
1900-01-01 15:11:54.330,21.884504,-0.808279,22.270758,-1.40934,0.070996,0.08876,0.153283,0.830388,1,1.0
1900-01-01 15:11:55.330,21.87991,-0.800667,22.268132,-1.405928,0.07034,0.087957,0.152134,0.594648,1,1.0
1900-01-01 15:11:56.330,21.887654,-0.802373,22.271545,-1.39779,0.071274,0.088697,0.153163,0.891681,1,1.0
1900-01-01 15:11:57.330,21.885554,-0.798173,22.269445,-1.395953,0.070901,0.088298,0.153733,0.820959,1,1.0
1900-01-01 15:11:58.330,21.893036,-0.793054,22.271152,-1.404484,0.071274,0.088377,0.153834,1.000122,1,1.0
1900-01-01 15:11:59.330,21.893167,-0.783866,22.266426,-1.404222,0.071747,0.089695,0.153659,0.957688,1,1.0
1900-01-01 15:12:00.330,21.89343,-0.792266,22.263407,-1.403697,0.070282,0.088377,0.153374,0.816244,1,1.0
1900-01-01 15:12:01.330,21.899074,-0.78111,22.261306,-1.419446,0.07014,0.087091,0.152327,0.816244,1,1.0
1900-01-01 15:12:02.330,21.893561,-0.779535,22.259993,-1.40619,0.07046,0.088261,0.153209,0.967118,1,1.0
1900-01-01 15:12:03.330,21.895005,-0.768903,22.2638,-1.399365,0.071048,0.088424,0.154174,0.943544,1,1.0
1900-01-01 15:12:04.330,21.889886,-0.761159,22.260912,-1.398447,0.070208,0.088508,0.153062,0.632367,1,1.0
1900-01-01 15:12:05.330,21.893692,-0.762734,22.256712,-1.402909,0.07077,0.088666,0.153843,0.561644,1,1.0
1900-01-01 15:12:06.330,21.894217,-0.760897,22.256449,-1.411703,0.069925,0.087238,0.152428,0.811529,1,1.0
1900-01-01 15:12:07.330,21.899205,-0.755253,22.254086,-1.422728,0.069794,0.087631,0.152061,1.316014,1,1.0
1900-01-01 15:12:08.330,21.898286,-0.75184,22.253561,-1.406321,0.070628,0.087185,0.151656,0.943544,1,1.0
1900-01-01 15:12:09.330,21.89658,-0.74134,22.251329,-1.409471,0.069941,0.088004,0.152832,0.811529,1,1.0
1900-01-01 15:12:10.330,21.890411,-0.735827,22.248704,-1.409734,0.070471,0.088387,0.152832,1.089703,1,1.0
1900-01-01 15:12:11.330,21.887129,-0.742521,22.244503,-1.401859,0.070581,0.088891,0.153962,1.02841,1,1.0
1900-01-01 15:12:12.330,21.897236,-0.734515,22.243453,-1.407634,0.071348,0.089275,0.154183,1.117992,1,1.0
1900-01-01 15:12:13.330,21.891855,-0.729789,22.240696,-1.410259,0.070707,0.088198,0.152373,0.938829,1,1.0
1900-01-01 15:12:14.330,21.888179,-0.72572,22.245028,-1.40514,0.071626,0.088933,0.153935,0.872822,1,1.0
1900-01-01 15:12:15.330,21.88411,-0.722439,22.244372,-1.405928,0.071117,0.089469,0.154284,0.891681,1,1.0
1900-01-01 15:12:16.330,21.881747,-0.722702,22.243059,-1.417084,0.070697,0.089816,0.154743,0.839818,1,1.0
1900-01-01 15:12:17.330,21.888836,-0.718895,22.242665,-1.418528,0.070334,0.088177,0.152695,0.990692,1,1.0
1900-01-01 15:12:18.330,21.888311,-0.713645,22.245685,-1.427059,0.07034,0.087868,0.15274,0.849248,1,1.0
1900-01-01 15:12:19.330,21.887129,-0.707345,22.248441,-1.403697,0.070061,0.088083,0.15263,0.981262,1,1.0
1900-01-01 15:12:20.330,21.881091,-0.701045,22.244372,-1.419315,0.070476,0.087799,0.152345,0.868107,1,1.0
1900-01-01 15:12:21.330,21.885685,-0.691988,22.248573,-1.405796,0.070256,0.087794,0.152208,0.971833,1,1.0
1900-01-01 15:12:22.330,21.886998,-0.691726,22.251067,-1.421153,0.070592,0.087805,0.152759,1.02841,1,1.0
1900-01-01 15:12:23.330,21.882404,-0.690282,22.251329,-1.409471,0.069746,0.087663,0.152612,0.981262,1,1.0
1900-01-01 15:12:24.330,21.887917,-0.684375,22.250279,-1.413146,0.071405,0.089432,0.153503,0.995407,1,1.0
1900-01-01 15:12:25.330,21.884767,-0.678206,22.25343,-1.412228,0.070103,0.088592,0.153769,1.160425,1,1.0
1900-01-01 15:12:26.330,21.886342,-0.666262,22.257368,-1.409078,0.070733,0.088261,0.152704,0.712518,1,1.0
1900-01-01 15:12:27.330,21.88621,-0.667575,22.257368,-1.411309,0.071248,0.089259,0.154569,0.924685,1,1.0
1900-01-01 15:12:28.330,21.880829,-0.667837,22.259074,-1.400809,0.069909,0.088781,0.153246,1.014266,1,1.0
1900-01-01 15:12:29.330,21.885029,-0.660225,22.259206,-1.413671,0.07013,0.088561,0.153503,0.929399,1,1.0
1900-01-01 15:12:30.330,21.88096,-0.659831,22.257893,-1.398315,0.070124,0.088067,0.153062,0.79267,1,1.0
1900-01-01 15:12:31.330,21.876497,-0.652218,22.264063,-1.410784,0.070172,0.08781,0.152244,0.66537,1,1.0
1900-01-01 15:12:32.330,21.87991,-0.646968,22.265638,-1.396872,0.070014,0.087789,0.153264,1.179284,1,1.0
1900-01-01 15:12:33.330,21.872953,-0.647624,22.262619,-1.397134,0.0692,0.086755,0.152217,0.835103,1,1.0
1900-01-01 15:12:34.330,21.879779,-0.63778,22.267345,-1.395428,0.06992,0.088156,0.153264,0.886966,1,1.0
1900-01-01 15:12:35.330,21.878072,-0.64093,22.267739,-1.409471,0.070439,0.088513,0.152492,0.995407,1,1.0
1900-01-01 15:12:36.330,21.872953,-0.635155,22.270233,-1.391359,0.070151,0.088702,0.152162,1.080273,1,1.0
1900-01-01 15:12:37.330,21.875053,-0.626098,22.269708,-1.397003,0.069846,0.087295,0.152612,0.990692,1,1.0
1900-01-01 15:12:38.330,21.871115,-0.618748,22.272989,-1.373509,0.070886,0.088939,0.153328,0.891681,1,1.0
1900-01-01 15:12:39.330,21.868621,-0.619011,22.270627,-1.360778,0.070245,0.089023,0.153733,0.967118,1,1.0
1900-01-01 15:12:40.330,21.867571,-0.62308,22.272596,-1.382697,0.070508,0.089122,0.152906,1.17457,1,1.0
1900-01-01 15:12:41.330,21.87164,-0.606542,22.272989,-1.363928,0.070418,0.088361,0.152998,0.660655,1,1.0
1900-01-01 15:12:42.330,21.869409,-0.606279,22.272202,-1.362222,0.071463,0.08908,0.152924,0.839818,1,1.0
1900-01-01 15:12:43.330,21.876366,-0.601554,22.271939,-1.358547,0.070844,0.089401,0.154137,1.089703,1,1.0
1900-01-01 15:12:44.330,21.869671,-0.59696,22.272071,-1.359334,0.069925,0.087904,0.152198,0.698374,1,1.0
1900-01-01 15:12:45.330,21.874003,-0.597616,22.27614,-1.357234,0.069311,0.088902,0.153981,0.820959,1,1.0
1900-01-01 15:12:46.330,21.869015,-0.594729,22.273777,-1.355397,0.069132,0.088408,0.153696,1.02841,1,1.0
1900-01-01 15:12:47.330,21.866652,-0.59381,22.275615,-1.350541,0.070004,0.088729,0.153402,0.943544,1,1.0
1900-01-01 15:12:48.330,21.86429,-0.581078,22.272202,-1.343847,0.069809,0.089149,0.153632,0.981262,1,1.0
1900-01-01 15:12:49.330,21.865209,-0.579372,22.269051,-1.329935,0.069689,0.088776,0.153402,0.835103,1,1.0
1900-01-01 15:12:50.330,21.860352,-0.571234,22.268657,-1.334922,0.069956,0.088802,0.153053,1.183999,1,1.0
1900-01-01 15:12:51.330,21.859564,-0.568215,22.266032,-1.332691,0.069699,0.087784,0.152189,1.02841,1,0.0
1900-01-01 15:12:52.330,21.862452,-0.566247,22.270889,-1.327572,0.069694,0.088209,0.151996,0.886966,1,0.0
1900-01-01 15:12:53.330,21.862846,-0.559553,22.27102,-1.315366,0.069935,0.089422,0.154128,0.820959,1,0.0
1900-01-01 15:12:54.330,21.865996,-0.559815,22.274302,-1.325866,0.069967,0.089721,0.153466,1.16514,1,0.0
1900-01-01 15:12:55.330,21.856677,-0.553909,22.273777,-1.347522,0.069169,0.089448,0.153126,0.825674,1,0.0
1900-01-01 15:12:56.330,21.859039,-0.547346,22.274565,-1.338072,0.070508,0.090041,0.154293,1.051984,1,0.0
1900-01-01 15:12:57.330,21.860221,-0.553252,22.27102,-1.313922,0.069867,0.089679,0.153457,0.957688,1,0.0
1900-01-01 15:12:58.330,21.856152,-0.544721,22.275484,-1.307228,0.069463,0.088424,0.152575,1.000122,1,0.0
1900-01-01 15:12:59.330,21.854314,-0.540127,22.273383,-1.304341,0.069872,0.089427,0.153788,0.896396,1,0.0
1900-01-01 15:13:00.330,21.859039,-0.52267,22.282835,-1.298435,0.069578,0.089222,0.153062,0.985977,1,0.0
1900-01-01 15:13:01.330,21.852476,-0.519126,22.283623,-1.305653,0.06867,0.087983,0.152336,1.122707,1,0.0
1900-01-01 15:13:02.330,21.852214,-0.525033,22.287823,-1.301716,0.067998,0.087841,0.152272,0.882251,1,0.0
1900-01-01 15:13:03.330,21.851689,-0.515714,22.293468,-1.297516,0.069106,0.087962,0.152143,0.91054,1,0.0
1900-01-01 15:13:04.330,21.850245,-0.514795,22.291236,-1.292922,0.067951,0.088009,0.152079,0.655941,1,0.0
1900-01-01 15:13:05.330,21.846701,-0.515582,22.295306,-1.288197,0.069153,0.08918,0.152391,0.811529,1,0.0
1900-01-01 15:13:06.330,21.848013,-0.514532,22.296487,-1.282029,0.068124,0.087637,0.152263,0.688944,1,0.0
1900-01-01 15:13:07.330,21.845388,-0.514532,22.297931,-1.280979,0.069573,0.088057,0.15241,1.207573,1,0.0
1900-01-01 15:13:08.330,21.838562,-0.507182,22.302657,-1.290035,0.068917,0.089143,0.152887,1.056699,1,0.0
1900-01-01 15:13:09.330,21.846438,-0.4934,22.30187,-1.279535,0.069426,0.089033,0.152621,1.141566,1,0.0
1900-01-01 15:13:10.330,21.843944,-0.497338,22.306989,-1.272447,0.069332,0.089028,0.15354,1.033125,1,0.0
1900-01-01 15:13:11.330,21.841319,-0.488675,22.312371,-1.251579,0.069227,0.089705,0.153687,0.882251,1,0.0
1900-01-01 15:13:12.330,21.846307,-0.488413,22.316047,-1.255648,0.069237,0.088834,0.152676,1.226432,1,0.0
1900-01-01 15:13:13.330,21.846832,-0.486313,22.318935,-1.246854,0.068654,0.088251,0.152796,0.684229,1,0.0
1900-01-01 15:13:14.330,21.846438,-0.486181,22.319985,-1.25906,0.06866,0.088351,0.152887,1.042555,1,0.0
1900-01-01 15:13:15.330,21.84762,-0.481456,22.321823,-1.266935,0.069447,0.089532,0.153567,1.094418,1,0.0
1900-01-01 15:13:16.330,21.839219,-0.475025,22.315522,-1.250004,0.06888,0.08865,0.152189,0.915255,1,0.0
1900-01-01 15:13:17.330,21.845257,-0.467018,22.322217,-1.242785,0.069106,0.088482,0.151849,0.622937,1,0.0
1900-01-01 15:13:18.330,21.846307,-0.461243,22.327468,-1.243573,0.068397,0.088702,0.152649,0.797385,1,0.0
1900-01-01 15:13:19.330,21.839219,-0.463343,22.320904,-1.237535,0.068224,0.08834,0.151932,1.207573,1,0.0
1900-01-01 15:13:20.330,21.845126,-0.458749,22.320379,-1.23911,0.068213,0.087621,0.151133,0.853963,1,0.0
1900-01-01 15:13:21.330,21.839613,-0.455205,22.315916,-1.238191,0.069442,0.088981,0.152492,0.882251,1,0.0
1900-01-01 15:13:22.330,21.8425,-0.452449,22.318673,-1.233467,0.068465,0.087967,0.151693,0.79267,1,0.0
1900-01-01 15:13:23.330,21.836987,-0.449693,22.316047,-1.231235,0.068171,0.089059,0.152805,1.193429,1,0.0
1900-01-01 15:13:24.330,21.843157,-0.445493,22.318016,-1.237666,0.068376,0.088613,0.152759,0.769096,1,0.0
1900-01-01 15:13:25.330,21.840794,-0.44208,22.319592,-1.220867,0.067856,0.089301,0.153053,0.825674,1,0.0
1900-01-01 15:13:26.330,21.841188,-0.441817,22.311715,-1.230448,0.068003,0.088729,0.152989,0.952974,1,0.0
1900-01-01 15:13:27.330,21.843944,-0.436961,22.313422,-1.234385,0.068644,0.089023,0.153521,0.981262,1,0.0
1900-01-01 15:13:28.330,21.836069,-0.429217,22.310534,-1.217717,0.068439,0.08865,0.152254,1.27358,1,0.0
1900-01-01 15:13:29.330,21.846569,-0.425017,22.31736,-1.22126,0.068392,0.087805,0.151923,1.207573,1,0.0
1900-01-01 15:13:30.330,21.841713,-0.421342,22.315916,-1.231629,0.068581,0.087889,0.151684,0.632367,1,0.0
1900-01-01 15:13:31.330,21.836462,-0.41911,22.315259,-1.226773,0.067683,0.088545,0.15229,0.91054,1,0.0
1900-01-01 15:13:32.330,21.851295,-0.417535,22.316178,-1.219423,0.067672,0.088655,0.151656,1.094418,1,0.0
1900-01-01 15:13:33.330,21.845519,-0.415567,22.317754,-1.227692,0.067657,0.088219,0.152364,0.825674,1,0.0
1900-01-01 15:13:34.330,21.847488,-0.410973,22.322217,-1.230448,0.068134,0.089269,0.153595,0.778526,1,0.0
1900-01-01 15:13:35.330,21.847226,-0.408741,22.316572,-1.224804,0.067972,0.089065,0.153154,0.882251,1,0.0
1900-01-01 15:13:36.330,21.851951,-0.402704,22.32051,-1.211417,0.067541,0.087941,0.151712,0.693659,1,0.0
1900-01-01 15:13:37.330,21.848932,-0.401522,22.323924,-1.22756,0.067053,0.087416,0.151142,0.981262,1,0.0
1900-01-01 15:13:38.330,21.851426,-0.397322,22.321692,-1.22441,0.068008,0.088755,0.152263,1.207573,1,0.0
1900-01-01 15:13:39.330,21.855495,-0.399029,22.322873,-1.223885,0.067704,0.089695,0.153025,0.721948,1,0.0
1900-01-01 15:13:40.330,21.84867,-0.388003,22.324449,-1.220079,0.067741,0.088965,0.153402,0.797385,1,0.0
1900-01-01 15:13:41.330,21.847357,-0.39181,22.318673,-1.217454,0.066932,0.088036,0.152373,0.905825,1,0.0
1900-01-01 15:13:42.330,21.85077,-0.382884,22.321823,-1.219292,0.067273,0.08896,0.153687,0.934114,1,0.0
1900-01-01 15:13:43.330,21.849326,-0.381834,22.319592,-1.220735,0.067762,0.08929,0.153402,0.896396,1,0.0
1900-01-01 15:13:44.330,21.84972,-0.378815,22.32458,-1.218767,0.067751,0.088099,0.152033,0.726663,1,0.0
1900-01-01 15:13:45.330,21.846963,-0.382097,22.319066,-1.219292,0.067615,0.088902,0.152897,0.820959,1,0.0
1900-01-01 15:13:46.330,21.85182,-0.375272,22.319329,-1.218898,0.067111,0.087747,0.151684,1.009551,1,0.0
1900-01-01 15:13:47.330,21.85497,-0.373959,22.324449,-1.21706,0.067699,0.087731,0.152254,0.995407,1,0.0
1900-01-01 15:13:48.330,21.846307,-0.365821,22.325368,-1.221392,0.067762,0.08866,0.152713,1.212288,1,0.0
1900-01-01 15:13:49.330,21.851032,-0.36569,22.321692,-1.222179,0.067079,0.088004,0.151583,0.882251,1,0.0
1900-01-01 15:13:50.330,21.845257,-0.361884,22.327074,-1.213123,0.066811,0.086639,0.150977,1.089703,1,0.0
1900-01-01 15:13:51.330,21.848932,-0.36044,22.327862,-1.222967,0.067384,0.087946,0.151895,1.042555,1,0.0
1900-01-01 15:13:52.330,21.850113,-0.356633,22.331669,-1.206429,0.066985,0.088051,0.152373,0.91997,1,0.0
1900-01-01 15:13:53.330,21.846438,-0.355583,22.338232,-1.213779,0.067284,0.087862,0.151702,0.981262,1,0.0
1900-01-01 15:13:54.330,21.85287,-0.351383,22.333769,-1.214173,0.067189,0.088125,0.152943,0.896396,1,0.0
1900-01-01 15:13:55.330,21.849195,-0.344689,22.33797,-1.20866,0.067809,0.08907,0.153439,0.886966,1,0.0
1900-01-01 15:13:56.330,21.854183,-0.342983,22.341514,-1.211548,0.067426,0.087952,0.152511,1.113277,1,0.0
1900-01-01 15:13:57.330,21.84762,-0.343902,22.337182,-1.226117,0.067468,0.087584,0.152575,0.8021,1,0.0
1900-01-01 15:13:58.330,21.846701,-0.341408,22.339414,-1.216273,0.067048,0.086334,0.151509,1.023696,1,0.0
1900-01-01 15:13:59.330,21.845126,-0.337995,22.339414,-1.212992,0.066591,0.086424,0.152015,0.929399,1,0.0
1900-01-01 15:14:00.330,21.843813,-0.329595,22.341252,-1.212598,0.066874,0.086944,0.152345,0.91054,1,0.0
1900-01-01 15:14:01.330,21.854051,-0.325001,22.342039,-1.218242,0.067006,0.085594,0.15196,1.099133,1,0.0
1900-01-01 15:14:02.330,21.846701,-0.32907,22.346109,-1.212598,0.06615,0.086182,0.152042,0.78324,1,0.0
1900-01-01 15:14:03.330,21.852476,-0.329201,22.341908,-1.216404,0.066607,0.086177,0.152263,1.169855,1,0.0
1900-01-01 15:14:04.330,21.848276,-0.327889,22.345977,-1.22441,0.066082,0.086466,0.153016,0.943544,1,0.0
1900-01-01 15:14:05.330,21.850507,-0.322245,22.342302,-1.226642,0.066076,0.08665,0.15297,1.150995,1,0.0
1900-01-01 15:14:06.330,21.854576,-0.31332,22.343221,-1.209185,0.066643,0.086319,0.152869,0.971833,1,0.0
1900-01-01 15:14:07.330,21.856939,-0.310563,22.348603,-1.206823,0.065441,0.086592,0.153659,1.084988,1,0.0
1900-01-01 15:14:08.330,21.859039,-0.305313,22.35346,-1.207348,0.066082,0.087925,0.153705,1.15571,1,0.0
1900-01-01 15:14:09.330,21.858514,-0.30295,22.349916,-1.214435,0.066071,0.087175,0.153044,0.91054,1,0.0
1900-01-01 15:14:10.330,21.865209,-0.310432,22.357398,-1.232679,0.067168,0.087253,0.153365,0.839818,1,0.0
1900-01-01 15:14:11.330,21.86429,-0.306494,22.358448,-1.201442,0.06689,0.086529,0.152152,0.806814,1,0.0
1900-01-01 15:14:12.330,21.861402,-0.306757,22.355298,-1.205248,0.067216,0.087668,0.154045,0.915255,1,0.0
1900-01-01 15:14:13.330,21.867309,-0.298357,22.363699,-1.213779,0.064974,0.08625,0.151886,0.924685,1,0.0
1900-01-01 15:14:14.330,21.867571,-0.300588,22.368556,-1.214042,0.066271,0.086613,0.152281,0.641796,1,0.0
1900-01-01 15:14:15.330,21.871247,-0.291138,22.371576,-1.214698,0.065914,0.08719,0.152823,0.929399,1,0.0
1900-01-01 15:14:16.330,21.878597,-0.294419,22.372101,-1.210498,0.066013,0.087526,0.153218,0.952974,1,0.0
1900-01-01 15:14:17.330,21.875053,-0.296125,22.371838,-1.196323,0.067021,0.087206,0.152842,1.108562,1,0.0
1900-01-01 15:14:18.330,21.879516,-0.284837,22.377221,-1.202754,0.066344,0.087175,0.153154,0.967118,1,0.0
1900-01-01 15:14:19.330,21.888967,-0.285494,22.377614,-1.204592,0.065688,0.086755,0.152336,0.877537,1,0.0
1900-01-01 15:14:20.330,21.892905,-0.28195,22.375383,-1.213254,0.066003,0.086151,0.152198,0.985977,1,0.0
1900-01-01 15:14:21.330,21.890148,-0.279456,22.377483,-1.206167,0.066097,0.08761,0.15354,0.948259,1,0.0
1900-01-01 15:14:22.330,21.900124,-0.278275,22.377089,-1.214173,0.066134,0.086791,0.152125,0.745522,1,0.0
1900-01-01 15:14:23.330,21.90183,-0.275518,22.384047,-1.202098,0.066654,0.087227,0.153154,0.967118,1,0.0
1900-01-01 15:14:24.330,21.904324,-0.270399,22.38129,-1.213648,0.066622,0.089353,0.152933,0.967118,1,0.0
1900-01-01 15:14:25.330,21.907212,-0.279718,22.381027,-1.211023,0.065646,0.08812,0.153292,0.811529,1,0.0
1900-01-01 15:14:26.330,21.905506,-0.275125,22.381027,-1.214435,0.066701,0.089269,0.153916,0.839818,1,0.0
1900-01-01 15:14:27.330,21.909837,-0.265018,22.381553,-1.215879,0.066045,0.088865,0.153696,0.830388,1,0.0
1900-01-01 15:14:28.330,21.917319,-0.267643,22.381159,-1.206298,0.065599,0.088492,0.153687,0.971833,1,0.0
1900-01-01 15:14:29.330,21.917451,-0.264362,22.385885,-1.231367,0.065767,0.088471,0.153117,0.971833,1,0.0
1900-01-01 15:14:30.330,21.920732,-0.263312,22.384178,-1.206692,0.065021,0.089138,0.154927,0.905825,1,0.0
1900-01-01 15:14:31.330,21.922045,-0.259374,22.382734,-1.201179,0.06448,0.087159,0.152786,1.000122,1,0.0
1900-01-01 15:14:32.330,21.919682,-0.261868,22.383784,-1.218373,0.065352,0.087479,0.152428,0.905825,1,0.0
1900-01-01 15:14:33.330,21.917976,-0.256486,22.381553,-1.209448,0.065441,0.088477,0.153108,1.075559,1,0.0
1900-01-01 15:14:34.330,21.919813,-0.25268,22.379715,-1.219554,0.065383,0.087689,0.15241,0.863392,1,0.0
1900-01-01 15:14:35.330,21.931627,-0.252155,22.386278,-1.206954,0.064533,0.087458,0.15241,0.830388,1,0.0
1900-01-01 15:14:36.330,21.919551,-0.24743,22.382997,-1.203673,0.064732,0.088172,0.152878,0.820959,1,0.0
1900-01-01 15:14:37.330,21.928214,-0.240342,22.38641,-1.210235,0.064753,0.087122,0.152382,0.905825,1,0.0
1900-01-01 15:14:38.330,21.931364,-0.24638,22.388379,-1.220079,0.065751,0.088792,0.154394,1.014266,1,0.0
1900-01-01 15:14:39.330,21.933202,-0.245855,22.387985,-1.204723,0.064527,0.087537,0.153356,0.820959,1,0.0
1900-01-01 15:14:40.330,21.925195,-0.24638,22.389691,-1.208529,0.065341,0.088802,0.153898,1.004836,1,0.0
1900-01-01 15:14:41.330,21.933727,-0.239686,22.392054,-1.212598,0.065179,0.089138,0.15444,1.146281,1,0.0
1900-01-01 15:14:42.330,21.937009,-0.239686,22.391661,-1.214042,0.065147,0.088435,0.153788,1.051984,1,0.0
1900-01-01 15:14:43.330,21.932808,-0.231942,22.392711,-1.191729,0.065331,0.089931,0.154174,0.872822,1,0.0
1900-01-01 15:14:44.330,21.944884,-0.229448,22.400587,-1.202492,0.064601,0.087799,0.153136,1.056699,1,0.0
1900-01-01 15:14:45.330,21.936221,-0.23693,22.399012,-1.194748,0.064926,0.088293,0.152814,1.03784,1,0.0
1900-01-01 15:14:46.330,21.943965,-0.229973,22.406101,-1.202361,0.064858,0.087815,0.153246,1.099133,1,0.0
1900-01-01 15:14:47.330,21.946984,-0.22866,22.412927,-1.206167,0.065194,0.087931,0.153218,1.16514,1,0.0
1900-01-01 15:14:48.330,21.948166,-0.225773,22.414502,-1.205773,0.065247,0.088356,0.15297,1.02841,1,0.0
1900-01-01 15:14:49.330,21.947247,-0.219866,22.41529,-1.218373,0.065347,0.088267,0.153604,0.655941,1,0.0
1900-01-01 15:14:50.330,21.951316,-0.220391,22.421328,-1.198817,0.065966,0.088156,0.152805,0.698374,1,0.0
1900-01-01 15:14:51.330,21.96313,-0.217504,22.427498,-1.197767,0.065431,0.08802,0.153126,0.905825,1,0.0
1900-01-01 15:14:52.330,21.969824,-0.22026,22.431043,-1.209185,0.065221,0.088272,0.153448,1.051984,1,0.0
1900-01-01 15:14:53.330,21.965624,-0.212122,22.4359,-1.227035,0.065457,0.088156,0.152759,1.099133,1,0.0
1900-01-01 15:14:54.330,21.971662,-0.213697,22.436819,-1.215223,0.065073,0.089227,0.154091,1.04727,1,0.0
1900-01-01 15:14:55.330,21.975599,-0.216323,22.432224,-1.207873,0.065047,0.088881,0.152961,1.018981,1,0.0
1900-01-01 15:14:56.330,21.981506,-0.21081,22.441544,-1.206429,0.065578,0.090204,0.154863,0.839818,1,0.0
1900-01-01 15:14:57.330,21.978618,-0.211204,22.442463,-1.195798,0.065378,0.08918,0.152933,1.117992,1,0.0
1900-01-01 15:14:58.330,21.983344,-0.208054,22.449158,-1.198161,0.064753,0.088508,0.152823,0.731378,1,0.0
1900-01-01 15:14:59.330,21.981506,-0.207529,22.444564,-1.205117,0.065263,0.088702,0.153485,0.929399,1,0.0
1900-01-01 15:15:00.330,21.990432,-0.202147,22.445876,-1.210629,0.065903,0.089747,0.153172,0.740807,1,0.0
1900-01-01 15:15:01.330,21.994895,-0.205035,22.454015,-1.209185,0.065047,0.089306,0.153044,0.967118,1,0.0
1900-01-01 15:15:02.330,21.993188,-0.206347,22.45034,-1.214698,0.065882,0.089133,0.152676,1.136851,1,0.0
1900-01-01 15:15:03.330,21.993582,-0.192566,22.452703,-1.20656,0.064501,0.088099,0.152649,0.952974,1,0.0
1900-01-01 15:15:04.330,21.995945,-0.195059,22.455459,-1.204592,0.064627,0.087637,0.152851,0.613507,1,0.0
1900-01-01 15:15:05.330,21.986757,-0.198472,22.451652,-1.208398,0.065331,0.088036,0.152557,0.985977,1,0.0
1900-01-01 15:15:06.330,21.999752,-0.194272,22.454409,-1.199604,0.064953,0.089595,0.154275,0.797385,1,0.0
1900-01-01 15:15:07.330,22.001589,-0.197291,22.456116,-1.208792,0.064606,0.08802,0.152162,1.117992,1,0.0
1900-01-01 15:15:08.330,21.996207,-0.198866,22.453753,-1.199342,0.065845,0.089338,0.153926,1.240577,1,0.0
1900-01-01 15:15:09.330,21.997389,-0.193091,22.455197,-1.203148,0.065179,0.089642,0.153889,0.811529,1,0.0
1900-01-01 15:15:10.330,21.996864,-0.187053,22.455591,-1.203148,0.064921,0.088886,0.153953,1.056699,1,0.0
1900-01-01 15:15:11.330,21.997389,-0.191122,22.454409,-1.201967,0.065137,0.088419,0.153687,0.891681,1,0.0
1900-01-01 15:15:12.330,21.999752,-0.186397,22.457035,-1.204592,0.065509,0.089595,0.154293,1.127421,1,0.0
1900-01-01 15:15:13.330,21.999752,-0.18364,22.45651,-1.207479,0.065483,0.087658,0.152263,0.943544,1,0.0
1900-01-01 15:15:14.330,21.994501,-0.185347,22.450602,-1.199079,0.065824,0.088855,0.153641,0.740807,1,0.0
1900-01-01 15:15:15.330,22.001458,-0.186659,22.454278,-1.198554,0.065714,0.088949,0.154661,0.934114,1,0.0
1900-01-01 15:15:16.330,21.994632,-0.184165,22.448764,-1.195536,0.066087,0.090199,0.15489,0.797385,1,0.0
